"Id";"Data transakcji / wyceny";"Województwo";"Powiat";"Gmina";"Miejscowość";"Dzielnica";"Obręb geodezyjny";"Arkusz mapy";"Ulica";"Nr domu";"Nr lokalu";"Powierzchnia użytkowa (m2)";"Cena";"Cena m2 p.u.";"Cena z uwzględnieniem miejsca postojowego";"Cena m2 p.u. z uwzględnieniem miejsca postojowego";"Kondygnacja lokalu";"Liczba kondygnacji";"Liczba izb";"Rok budowy";"Rodzaj budynku";"Stan prawny lokalu";"Stan prawny gruntu";"Źródło informacji";"Opis";"Konstrukcja budynku";"Cena brutto";"Cena brutto m2 p.u.";"Cena brutto z uwzględnieniem miejsca postojowego";"Cena brutto m2 p.u. z uwzględnieniem miejsca postojowego";"Nr KW";"Sąd wieczystoksięgowy";"Nr aktu notarialnego";"Źródło danych do wpisu";"Sprzedający";"Kupujący";"Pomieszczenia przynależne - ilość";"Pomieszczenie przynależne - opis";"Cena p. przynależnego zawarta w cenie transakcyjnej";"Pomieszczenia przynależne - Cena za sztukę";"Liczba miejsc postojowych";"Rodzaj miejsca postojowego";"Cena m. postojowego zawarta w cenie transakcyjnej";"M. postojowe - Cena za sztukę";"Pomieszczenia inne przynależne";"Pozostałe obiekty";"Funkcjonalność lokalu";"Standard lokalu";"Powierzchnia użytkowa budynku";"Standard techniczny budynku";"Modernizowany w ostatnich 5 latach";"Ekspozycja lokalu";"Winda";"Kod pocztowy";"Osiedle";"Strefa miasta";"Otoczenie";"Dostępność komunikacyjna";"Źródło ceny";"Cena (waluta)";"Waluta";"Kurs waluty z dn. transakcji";"Stan prawny budynku";"Dział III KW lokalu";"Dział III KW gruntu";"Wartość rynkowa";"Wartość odtworzeniowa";"Stawka VAT";"M. postojowe - Stawka VAT";"Data utworzenia";"Data modyfikacji";"Wpisana przez";"Modyfikowana przez";"Świadectwo charakterystyki energetycznej";"Nr św. ch. energetycznej";"Wskaźnik zapotrzebowania na energię pierwotną (EP)";"Wskaźnik zapotrzebowania na energię pierwotną (EK)";"Numer działki";"Pole powierzchni gruntu";"Udział"
"";"2017-04-21";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83 ";"22";"45.7";"249978.70";"5469.99";"";"";"";"";"1";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;IV piętro,1 pokoj połączony z aneksem kuchennym i łazienka;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"269977.00";"5907.59";"";"";"WR1K/00358085/3";"Sąd Rejonowy dla Wrocławia - Krzyków";"3735/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"61/10000
"
"";"2017-05-19";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83 ";"26";"56.2";"305555.56";"5436.93";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"Brak informacji czy cena netto/brutto, ceny unettowiono brytto;IV piętro,2 pokoje w tym jeden z aneksem kuchennym,łazienka i przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"330000.00";"5871.89";"";"";"WR1K/00359082/9";"Sąd Rejonowy dla Wrocławia - Krzyków";"6194/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"75/10000
"
"";"2017-05-31";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83 ";"27";"30.2";"190148.15";"6296.30";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;5 kondygnacja-1 pokój,kuchnia,łazienka,przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9";"";"205360.00";"6800.00";"";"";"WR1K/00096759/4WR1K/00359685/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"5351/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9";"2652";"40/10000
"
"";"2017-05-15";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83 ";"29";"45.5";"252777.78";"5555.56";"";"";"";"";"1";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;6 kondygnacja-1 pokój z aneksem kuchennym,łazienka;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"273000.00";"6000.00";"";"";"WR1K/00358882/0";"Sąd Rejonowy dla Wrocławia - Krzyków";"5696/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"61/10000
"
"";"2017-05-04";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83 ";"30";"48.2";"272240.74";"5648.15";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;V piętro,2 pokoje w tym jeden z aneksem kuchennym,łazienka;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"294020.00";"6100.00";"";"";"WR1K/00358564/5";"Sąd Rejonowy dla Wrocławia - Krzyków";"4870/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"64/10000
"
"";"2017-05-19";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83 ";"31";"55.7";"303868.52";"5455.45";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;V piętro, 3 pokoje w tym jeden z aneksem kuchennym połączony z przedpokojem iłazienka;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"328178.00";"5891.89";"";"";"WR1K/00359128/4";"Sąd Rejonowy dla Wrocławia - Krzyków";"";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"74/10000
"
"";"2017-04-21";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83 ";"6";"30.4";"197232.41";"6487.91";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;2 kondygnacja-1 pokój połączony z przedpokojem,kuchnia,łazienka;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"213011.00";"7006.94";"";"";"WR1K/00358104/3";"Sąd Rejonowy dla Wrocławia - Krzyków";"3791/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"41/10000
"
"";"2017-05-19";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83 ";"8";"46.1";"252569.44";"5478.73";"";"";"";"";"1";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;3 kondygnacja-1 pokój z aneksem kuchennym,łazienka;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/10;księga gruntowa: WR1K/00096759/4";"";"272775.00";"5917.03";"";"";"WR1K/00359131/8";"Sąd Rejonowy dla Wrocławia - Krzyków";"6212/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/10";"1728";"62/10000
"
"";"2017-05-15";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83 ";"9";"48.9";"270555.56";"5532.83";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;3 kondygnacja-2 pokoje,w tym jeden z aneksem kuchennym,łazienka,przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"292200.00";"5975.46";"";"";"WR1K/00358881/3";"Sąd Rejonowy dla Wrocławia - Krzyków";"5666/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"65/10000
"
"";"2017-04-19";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83a ";"13";"53.1";"290083.33";"5462.96";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;4 kondygnacja-2 pokoje,kuchnia,łazienka,przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"313290.00";"5900.00";"";"";"WR1K/00357913/0";"Sąd Rejonowy dla Wrocławia - Krzyków";"3582/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"71/10000
"
"";"2017-04-19";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83a ";"14";"53.2";"290629.63";"5462.96";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;4 kondygnacja-2 pokoje,kuchnia,łazienka,przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"313880.00";"5900.00";"";"";"WR1K/00357914/7";"Sąd Rejonowy dla Wrocławia - Krzyków";"3590/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"71/10000
"
"";"2017-06-05";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83a ";"17";"53.3";"293796.30";"5512.13";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;5 kondygnacja-2 pokoje,kuchnia,łazienka,przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9;księga gruntowa: WR1K/00096759/4";"";"317300.00";"5953.10";"";"";"WR1K/00359872/4";"Sąd Rejonowy dla Wrocławia - Krzyków";"7527/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9";"2652";"71/10000
"
"";"2017-05-24";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83a ";"18";"53.2";"312796.30";"5879.63";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;IV piętro,2 pokoje,kuchnia,łazienka i przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"337820.00";"6350.00";"";"";"WR1K/00359292/4";"Sąd Rejonowy dla Wrocławia - Krzyków";"6488/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"71/10000
"
"";"2017-05-10";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83a ";"20";"49.1";"270555.56";"5510.30";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;5 kondygnacja- 2 pokoje, w tym jeden z aneksem kuchennym,łazienka,przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"292200.00";"5951.12";"";"";"WR1K/00358739/3";"Sąd Rejonowy dla Wrocławia - Krzyków";"5281/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"66/10000
"
"";"2017-05-08";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83a ";"25";"49.1";"272777.78";"5555.56";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;V piętro,2 pokoje w tym jeden pokój z aneksem kuchennym,łazienka i przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"294600.00";"6000.00";"";"";"WR1K/00358650/5";"Sąd Rejonowy dla Wrocławia - Krzyków";"4282/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"66/10000
"
"";"2017-04-20";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83a ";"3";"53.8";"298888.89";"5555.56";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;I piętro,2 pokoje,kuchnia,łazienka i przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"322800.00";"6000.00";"";"";"WR1K/00358010/7";"Sąd Rejonowy dla Wrocławia - Krzyków";"3620/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"72/10000
"
"";"2017-04-20";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83a ";"5";"49.4";"279018.52";"5648.15";"";"";"";"";"2";"";"jednorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;2 kondygnacja-2 pokoje,w tym jeden z aneksem kuchennym,łazienka,przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"301340.00";"6100.00";"";"";"WR1K/00358004/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"3653/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"66/10000
"
"";"2017-04-26";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83a ";"8";"53.5";"294745.37";"5509.26";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;3 kondygnacja-2 pokoje,kuchnia,łazienka,przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"318325.00";"5950.00";"";"";"WR1K/00358255/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"4590/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"71/10000
"
"";"2017-04-20";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"83a ";"9";"53.1";"299916.67";"5648.15";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;3 kondygnacja-2 pokoje,kuchnia,łazienka,przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"323910.00";"6100.00";"";"";"WR1K/00358011/4";"Sąd Rejonowy dla Wrocławia - Krzyków";"3672/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"71/10000
"
"";"2017-05-31";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"85 ";"15";"46.0";"255555.56";"5555.56";"";"";"";"";"1";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;4 kondygnacja-1 pokój połączony z przedpokojem z aneksem kuchennym,łazienka;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9;księga gruntowa: WR1K/00096759/4";"";"276000.00";"6000.00";"";"";"WR1K/00359686/3";"Sąd Rejonowy dla Wrocławia - Krzyków";"5351/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9";"2652";"61/10000
"
"";"2017-05-26";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"85a ";"1";"36.6";"199944.44";"5462.96";"";"";"";"";"1";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;2 kondygnacja-1 pokój połączony z przedpokojem z aneksem kuchennym,łazienka;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9;księga gruntowa: WR1K/00096759/4";"";"215940.00";"5900.00";"";"";"WR1K/00359492/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"5126/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9";"2652";"49/10000
"
"";"2017-05-26";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"85a ";"1";"36.6";"199944.44";"5462.96";"";"";"";"";"1";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;2 kondygnacja-1 pokój połączony z przedpokojem z aneksem kuchennym,łazienka;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9;księga gruntowa: WR1K/00096759/4";"";"215940.00";"5900.00";"";"";"WR1K/00359492/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"5126/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9";"2652";"49/10000
"
"";"2017-05-10";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"85a ";"10";"56.6";"312222.22";"5516.29";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;3 kondygnacja-2 pokoje,w tym jeden z aneksem kuchennym,łazienka,przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"337200.00";"5957.60";"";"";"WR1K/00358731/7";"Sąd Rejonowy dla Wrocławia - Krzyków";"5273/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"76/10000
"
"";"2017-05-10";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"85a ";"11";"52.8";"290555.56";"5502.95";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;3 kondygnacja-2 pokoje,kuchnia,łazienka,przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"313800.00";"5943.18";"";"";"WR1K/00358729/0";"Sąd Rejonowy dla Wrocławia - Krzyków";"5265/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"70/10000
"
"";"2017-05-12";"dolnośląskie";"Wrocław";"Wrocław-Stare Miasto (delegatura)";"Wrocław-Stare Miasto";"Stare Miasto";"Stare Miasto (01)";"30";"ul. GRABISZYNSKA ";"85a ";"13";"48.9";"271666.67";"5555.56";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ww - współużytkowanie wieczyste)";"Umowa ostateczna sprzedaży rynek pierwotny";"cena brutto;3 kondygnacja-2 pokoje,w tym jeden z aneksem kuchennym,łazienka,przedpokój;Obręb: 0001 - Stare Miasto, Ark.: 30, Nr dz.: 20/9,20/10;księga gruntowa: WR1K/00096759/4";"";"293400.00";"6000.00";"";"";"WR1K/00358835/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"5554/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-503";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"20/9,20/10";"4380";"65/10000
"
